repeats,epochs,batch,output_dims,output_model,tasks,height,width,clustering,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,8,800,176,90,2,6,70720284,0,0,0,0,81596876,72390651,125745116,0,0,0,0,195237256,233637047,8242219,0,0,0,0,9426020,9523545,4836512,0,0,0,0,5058576,4755716
10,10,100,1,0,8,800,176,91,2,6,70547804,0,0,0,0,81715295,71712250,125745116,0,0,0,0,195237256,233637047,8196287,0,0,0,0,9307618,9520959,4776107,0,0,0,0,5063251,4802516
10,10,100,1,0,8,800,176,92,2,6,70325481,0,0,0,0,80941093,71351349,125745116,0,0,0,0,195237256,233637047,8199140,0,0,0,0,9366303,9491785,4778691,0,0,0,0,5089382,4845617
10,10,100,1,0,8,800,176,93,2,6,69780421,0,0,0,0,81421657,71750700,125745116,0,0,0,0,195237256,233637047,8242818,0,0,0,0,9212166,9373066,4917369,0,0,0,0,5229212,4928453
10,10,100,1,0,8,800,176,94,2,6,70836684,0,0,0,0,81777422,71468269,125745116,0,0,0,0,195237256,233637047,8366066,0,0,0,0,9385155,9579833,5017312,0,0,0,0,5210565,4911410
10,10,100,1,0,8,800,176,95,2,6,70459680,0,0,0,0,81429720,71228285,125745116,0,0,0,0,195237256,233637047,8242891,0,0,0,0,9297775,9481114,4864264,0,0,0,0,5124431,4858068
10,10,100,1,0,8,800,176,96,2,6,70649371,0,0,0,0,81213321,71248040,125745116,0,0,0,0,195237256,233637047,8386453,0,0,0,0,9379219,9508871,5072289,0,0,0,0,5216354,4897949
10,10,100,1,0,8,800,176,97,2,6,70093061,0,0,0,0,80550430,71004632,125745116,0,0,0,0,195237256,233637047,8230480,0,0,0,0,9355216,9489954,4852712,0,0,0,0,5119391,4874672
10,10,100,1,0,8,800,176,98,2,6,71066892,0,0,0,0,80925287,71359352,125745116,0,0,0,0,195237256,233637047,8368133,0,0,0,0,9424688,9503209,5092059,0,0,0,0,5236766,4921421
10,10,100,1,0,8,800,176,99,2,6,70059140,0,0,0,0,80885136,71202029,125745116,0,0,0,0,195237256,233637047,8232092,0,0,0,0,9326334,9477223,4875602,0,0,0,0,5105423,4861043
10,10,100,1,0,8,800,176,100,2,6,70510655,0,0,0,0,81092717,72204428,125745116,0,0,0,0,195237256,233637047,8396048,0,0,0,0,9425937,9494264,5046207,0,0,0,0,5202911,4862205
10,10,100,1,0,8,800,176,101,2,6,70169830,0,0,0,0,81152465,71948255,125745116,0,0,0,0,195237256,233637047,8268962,0,0,0,0,9322073,9498706,4884614,0,0,0,0,5130081,4833041
